input_path,labels
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_15.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_25.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_15.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic03290446.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Eczema10061.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_202.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_46.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/4_2.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFace28.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_9.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_23.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_92.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFossa.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12012.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_270.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFace0105042ok.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_289.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_33.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_149.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_237.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_24.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_173.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_21.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_48.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_248.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_7.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_327.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/228_10_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_141.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_131.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_243.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic071204.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic10066.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_16.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_17.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_260.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_83.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_12.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/4_6.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicHand1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_122.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05KeratosisPilaris1013.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_42.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic0712043.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_309.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_70.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_21.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_137.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_6.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic042801.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic10065.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_14.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_6.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFace43.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12060416.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_2.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_190.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_12.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_28.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_123.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_96.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_130.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_10.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFace14.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/7_2.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_298.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_58.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_20.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_65.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_11.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_14.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_72.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_221.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/5_5.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_85.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_242.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic1206047.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_143.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDermHand2.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/129_6_22.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_107.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_204.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_56.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_46.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_0.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_21.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_98.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_25.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_16.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_255.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_254.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_23.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/3_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_16.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_38.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_68.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_35.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_279.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_41.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_139.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_6.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_20.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_65.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_226.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_23.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/130_6_21.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_54.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_71.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_69.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_4.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_20.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_78.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_120.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicMouth54.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_72.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_183.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/5_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_268.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_22.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/5_0.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/4_3.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic02161.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_14.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_64.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDerm0419041.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_80.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_276.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_187.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_238.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFeet67.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_79.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_267.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_234.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05IchthyosisVulgaris0216.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_8.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic020204.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_303.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_77.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicAreola23.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/9_15.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_110.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_168.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_262.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/3_3.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-03Eczema0310.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_206.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_41.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_9.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_19.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/4_1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_170.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_21.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFace2.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05IchthyosisSexLinked0308043.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05KeratosisPilaris0510048.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_182.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicWrist54.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_4.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic020203.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05KeratosisPilaris0510041.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic18.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDermHand1.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_49.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_4.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_8.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_77.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_50.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_32.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_43.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Eczema10062.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_119.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_35.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_33.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicDerm011204.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_150.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/235_10_8.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/3_4.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_102.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_15.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicWristq.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic12060427.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicPop.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_169.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_284.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_11.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_24.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_64.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_39.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05IchthyosisSexLinked0308044.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_29.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05KeratosisPilaris0510044.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_126.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_333.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/8_20.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_69.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_38.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_36.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicHand.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_26.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_54.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic0504058.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_28.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_112.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_0.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05AtopicFeet.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_185.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_23.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic010224.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/10_40.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_12.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_179.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_188.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_162.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_18.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/2_18.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05Atopic.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_244.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_299.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_216.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/1_8.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_251.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/4_5.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/t-05KeratosisPilaris0510042.jpg,1
/content/drive/MyDrive/Colab Notebooks/IMG_CLASSES/1. Atopic Dermatitis - 1.25k/6_246.jpg,1
